edge_type_id target_query source_query delay model_template dynamics_params distance_range syn_weight
102 pop_name=='PV' pop_name=='PyrC' 0.1 pyr2int PN2PV.json "[-10000, 10000]" 1.0
103 pop_name=='PyrC' pop_name=='PV' 0.1 int2pyr PV2PN.json "[-10000, 10000]" 1.0
